% # columns="iteration, evaluation, void, void, void, xmean", seed=465010, Tue Jun 28 16:16:18 2022, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 1.058212258763484 0.9835827011945563
2 12 0 0 0 1.1385907797795929 1.1805805601558874
3 18 0 0 0 1.0050349963901661 1.1509399346616633
4 24 0 0 0 1.0738797053193396 1.1702157182798945
5 30 0 0 0 1.0255025932874757 1.0941372205266804
6 36 0 0 0 0.9911628572966181 0.986606885210458
7 42 0 0 0 1.0067479221995537 1.0162636567934213
8 48 0 0 0 0.9826027075935724 0.9695179417749016
9 54 0 0 0 0.955202585087442 0.9123829089868919
10 60 0 0 0 1.0212429545287895 1.0442982545851613
11 66 0 0 0 1.0337393833057393 1.071134322630504
12 72 0 0 0 1.0679782044489126 1.1461984485038261
13 78 0 0 0 1.024611539054701 1.0554689687410932
14 84 0 0 0 1.0128669133702763 1.0231396941157622
15 90 0 0 0 1.010157546265412 1.0212150483095184
16 96 0 0 0 1.02706568162403 1.0534355696357416
17 102 0 0 0 1.0053002573062695 1.0099278602948532
18 108 0 0 0 1.022950429699858 1.044985613214963
19 114 0 0 0 1.015253280002837 1.0279957761603375
20 120 0 0 0 1.0203653340516599 1.0411391676207173
21 126 0 0 0 1.0050712866208908 1.0113581702824037
22 132 0 0 0 1.0032097121331343 1.0065928661873182
23 138 0 0 0 1.0026065130965556 1.0055199087150015
24 144 0 0 0 1.0021293863962273 1.0052389436922855
25 150 0 0 0 1.0026348141911627 1.005769383405804
26 156 0 0 0 1.0001598531921023 1.0002903553068936
27 162 0 0 0 0.9995947361154883 0.9990781501648249
28 168 0 0 0 1.0016428998933973 1.0032360611845081
29 174 0 0 0 1.0013370977220468 1.002673180464291
30 180 0 0 0 1.0014728519401126 1.002974139098603
31 186 0 0 0 1.000909775815734 1.0017569234258967
32 192 0 0 0 1.0005475177278604 1.0011315255028332
33 198 0 0 0 1.0000745137342553 1.0001579449437161
34 204 0 0 0 1.0000259497027484 1.0000679865512214
35 210 0 0 0 1.00022583643811 1.0004293281979184
36 216 0 0 0 0.9998065112628801 0.9996003771314589
37 222 0 0 0 1.0000500887232275 1.0000944383040542
38 228 0 0 0 1.0000147366538141 1.000029062789271
39 234 0 0 0 1.000088162620806 1.0001722793586194
40 240 0 0 0 1.0000253186687693 1.0000507833268735
41 246 0 0 0 0.9999719517338782 0.9999471120411663
42 252 0 0 0 0.9999944476826959 0.9999900910341871
43 258 0 0 0 0.9999881178071222 0.9999743971787807
44 264 0 0 0 1.0000007758168747 1.0000011756879241
45 270 0 0 0 0.9999902844738926 0.9999813200927016
46 276 0 0 0 1.0000000711483663 0.9999993036058021
47 282 0 0 0 0.9999916161316802 0.9999830863259345
48 288 0 0 0 0.9999975444847904 0.9999946635888134
49 294 0 0 0 0.9999998315837987 0.9999996915708326
50 300 0 0 0 0.9999985773054285 0.9999970687014544
51 306 0 0 0 0.9999983021882566 0.9999965667460083
52 312 0 0 0 0.9999996220341517 0.9999992144865184
53 318 0 0 0 1.0000000450764892 1.0000001033151102
54 324 0 0 0 1.0000002839255193 1.0000005590298633
55 330 0 0 0 1.0000001041726105 1.000000154927351
56 336 0 0 0 0.9999999114708042 0.9999998400727557
57 342 0 0 0 1.0000000966539657 1.0000002072616785
58 348 0 0 0 0.999999646038435 0.9999992748722728
59 354 0 0 0 0.9999994478866885 0.9999988742464392
60 360 0 0 0 0.9999995637401706 0.9999991432910967
61 366 0 0 0 0.9999999222984765 0.9999998603461306
62 372 0 0 0 0.9999999039617953 0.9999998128209364
63 378 0 0 0 0.9999998607552874 0.999999713048289
64 384 0 0 0 1.000000098619555 1.000000198898148
65 390 0 0 0 1.0000000533080937 1.0000000892925553
66 396 0 0 0 1.0000001527776998 1.0000003105807271
67 402 0 0 0 1.0000000225520347 1.0000000341481372
68 408 0 0 0 1.0000000294447051 1.0000000582851618
69 414 0 0 0 0.9999999697254129 0.9999999344969225
70 420 0 0 0 0.9999999811094533 0.9999999617807347
71 426 0 0 0 1.0000000064774381 1.0000000163745952
71 426 0 0 0 1.0000000064774381 1.0000000163745952
