% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=465010, Tue Jun 28 16:16:18 2022
1 6 0.17338829597031719 0.17338829597031719 0.17338829597031719 0.17338829597031719 0.9091818872094203 1.0832304906945323
2 12 0.2553288513911205 0.2553288513911205 0.2553288513911205 0.2553288513911205 0.9091818872094203 1.0832304906945323
3 18 0.3221843715359423 0.3221843715359423 0.3221843715359423 0.3221843715359423 0.8232955899700044 1.1498627620442112
4 24 0.4228867694000078 0.4228867694000078 0.4228867694000078 0.4228867694000078 0.8232955899700044 1.1498627620442112
5 30 0.5475964520348965 0.5475964520348965 0.5475964520348965 0.5475964520348965 0.6726095062999804 1.244024297204398
6 36 0.6832625657535476 0.6832625657535476 0.6832625657535476 0.6832625657535476 0.6726095062999804 1.244024297204398
7 42 0.765239605457375 0.765239605457375 0.765239605457375 0.765239605457375 0.4845207885556871 1.3286231992018562
8 48 0.837146021105571 0.837146021105571 0.837146021105571 0.837146021105571 0.4845207885556871 1.3286231992018562
9 54 0.8984151679920238 0.8984151679920238 0.8984151679920238 0.8984151679920238 0.3187237550104732 1.3778298762880792
10 60 0.9430101065776236 0.9430101065776236 0.9430101065776236 0.9430101065776236 0.3187237550104732 1.3778298762880792
11 66 0.9600936923668013 0.9600936923668013 0.9600936923668013 0.9600936923668013 0.1997656317618192 1.4000334611596972
12 72 0.9775197974176166 0.9775197974176166 0.9775197974176166 0.9775197974176166 0.1997656317618192 1.4000334611596972
13 78 0.9869888621946394 0.9869888621946394 0.9869888621946394 0.9869888621946394 0.1140663745604306 1.4096059244323
14 84 0.9879720790047805 0.9879720790047805 0.9879720790047805 0.9879720790047805 0.1140663745604306 1.4096059244323
15 90 0.9891122214834202 0.9891122214834202 0.9891122214834202 0.9891122214834202 0.10434451838299794 1.4103588981119026
16 96 0.9915824496107049 0.9915824496107049 0.9915824496107049 0.9915824496107049 0.10434451838299794 1.4103588981119026
17 102 0.9948816198947819 0.9948816198947819 0.9948816198947819 0.9948816198947819 0.07154285502562806 1.412402782457887
18 108 0.9969206438679032 0.9969206438679032 0.9969206438679032 0.9969206438679032 0.07154285502562806 1.412402782457887
19 114 0.9971798051703051 0.9971798051703051 0.9971798051703051 0.9971798051703051 0.05310550658542786 1.413216121182569
