% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=465010, Tue Jun 28 16:16:18 2022, <python>{}</python>
1 6 0.3634076990095922 0 0 0.30069572179984383 0.35826213908960725
2 12 0.31420501382188754 0 0 0.23804414010113986 0.28980292467427154
3 18 0.26158445091630866 0 0 0.1837560087515049 0.21553902155754381
4 24 0.19695676140291027 0 0 0.11266426638473581 0.1600527240268293
5 30 0.16208339401640537 0 0 0.08183525544696887 0.1275535763216628
6 36 0.16511523922668972 0 0 0.07970022633185676 0.14355335518757195
7 42 0.125689561352654 0 0 0.05425935378854924 0.10458445227914279
8 48 0.10757180413319414 0 0 0.045170987205433055 0.08922594511127407
9 54 0.1043007490753162 0 0 0.043894132366037814 0.09264590428473211
10 60 0.1110013337167511 0 0 0.05468889347247648 0.11659997894113598
11 66 0.10077096012962276 0 0 0.049827384555349116 0.10275438036249267
12 72 0.10270673812594895 0 0 0.053392666399977244 0.11613852579135107
13 78 0.08306079103651924 0 0 0.04667914797962045 0.10221326794401007
14 84 0.07074674827279827 0 0 0.036400634689253517 0.08083992880123693
15 90 0.05507198542707768 0 0 0.02587330962321374 0.05591071642013588
16 96 0.049318195735304514 0 0 0.022878902164540787 0.04753762987326198
17 102 0.04484785457185018 0 0 0.02198921182635562 0.045241834359125856
18 108 0.038111721519008164 0 0 0.019109261225175752 0.03933298171502992
19 114 0.032135082689698516 0 0 0.014766293452868434 0.03063215806117028
20 120 0.031845989424900176 0 0 0.014368687214712052 0.029920010078592015
21 126 0.03970173125667228 0 0 0.01903034191505607 0.038506024625414366
22 132 0.03380067134708336 0 0 0.016092500479463204 0.03290625345623447
23 138 0.026269900647896405 0 0 0.010641542836764608 0.022005025497570697
24 144 0.02263348797561582 0 0 0.007787722497504823 0.016031749475352415
25 150 0.016877849875655434 0 0 0.005580799189631616 0.01149541760574852
26 156 0.015574345230036384 0 0 0.004663609440021975 0.009632000732612939
27 162 0.012839499366723003 0 0 0.003787300350436114 0.007805636660398603
28 168 0.010726462177545594 0 0 0.002786463198845208 0.005683981267146325
29 174 0.007724782081691057 0 0 0.0016260348557638501 0.0032961672740189716
30 180 0.005760864507123501 0 0 0.000953004096235951 0.0019486586040632936
31 186 0.005133611265166141 0 0 0.0007909614726726043 0.0016042629801186884
32 192 0.005148067502016408 0 0 0.0007341715276030601 0.0014749824812428252
33 198 0.005092349278536914 0 0 0.0007297179567558895 0.001486562385642918
34 204 0.0042383790109233495 0 0 0.0005207839406285712 0.001062951665256169
35 210 0.0035969269586893214 0 0 0.00042929294147060835 0.0008792872570953646
36 216 0.0035448786580285557 0 0 0.0004658363944871439 0.0009492680300717343
37 222 0.0026144447784995284 0 0 0.00029123360417767697 0.0005998465277034843
38 228 0.0020046193308699777 0 0 0.00017398532706300668 0.00035907763842463615
39 234 0.0016468741760994083 0 0 0.00012654314892106578 0.0002615350680517883
40 240 0.0013674305292021955 0 0 9.298618679825379e-05 0.000190751323991179
41 246 0.0013281036694357705 0 0 8.888170266771497e-05 0.00017893219560489312
42 252 0.0009461044018739126 0 0 5.255332656035068e-05 0.00010524260218205236
43 258 0.0007633230852710996 0 0 3.694721053244304e-05 7.373128626421283e-05
44 264 0.0005945946756034416 0 0 2.8375947820899723e-05 5.643816670562479e-05
45 270 0.00048062997653503285 0 0 2.0262397901991463e-05 3.9839213868524584e-05
46 276 0.00040331375437047064 0 0 1.3738639150777497e-05 2.68652784318678e-05
47 282 0.00033194659645959977 0 0 1.0312993186519378e-05 2.0269268449908443e-05
48 288 0.0002660997750817089 0 0 7.97601382105738e-06 1.5707697291869682e-05
49 294 0.00023679742901023748 0 0 6.603292214661907e-06 1.308029657688096e-05
