% # columns="iter, evals, sigma, 0, fitness, xbest" seed=465010, Tue Jun 28 16:16:18 2022, <python>{}</python>
1 6 0.3634076990095922 0 3.7800558703914997 1.2444000658389611 1.3556500971178433
2 12 0.31420501382188754 0 10.102216968957451 1.1728389474033498 1.0581816380309241
3 18 0.26158445091630866 0 2.8268142820983955 1.0195840493191874 1.207671553537782
4 24 0.19695676140291027 0 0.07476747674910994 1.0644627266686586 1.1596538213377947
5 30 0.16208339401640537 0 0.007823593724884887 1.0272633782847311 1.0636845013652365
6 36 0.16511523922668972 0 0.1510265639234275 0.9914669511540656 0.9441539481477079
7 42 0.125689561352654 0 0.008242014349840983 0.9975808051751105 0.9860921326415153
8 48 0.10757180413319414 0 0.040032442856804316 0.9505118771009434 0.9228592589572415
9 54 0.1043007490753162 0 0.004540292957705418 0.9326956570247488 0.8695984135660216
10 60 0.1110013337167511 0 0.002841298477986103 1.0370591959455064 1.0793231130949423
11 66 0.10077096012962276 0 0.001652940948748095 1.006725598057399 1.0175060523093016
12 72 0.10270673812594895 0 0.0028046696922803633 1.046287616576186 1.0921445952157436
13 78 0.08306079103651924 0 0.005954413924352043 0.9715658868086016 0.9367667689903966
14 84 0.07074674827279827 0 0.0010275586011044247 0.9986594448543145 0.9941179356153121
15 90 0.05507198542707768 0 0.0003782076025366277 1.0194472415676605 1.0392615437336397
16 96 0.049318195735304514 0 0.0014433355028080877 1.0240459592393247 1.0457288219118739
17 102 0.04484785457185018 0 0.0007170093542549183 0.9954705542546533 0.9883225081051134
18 108 0.038111721519008164 0 0.0006959042101129221 1.0252871587385133 1.0504623338057661
19 114 0.032135082689698516 0 0.0008023793448643779 1.0175484970576827 1.033181366575652
20 120 0.031845989424900176 0 0.0010557777638544033 1.0256317878780008 1.0539175350468009
21 126 0.03970173125667228 0 0.00019991674190387667 0.9981500329049876 0.9977052526607811
22 132 0.03380067134708336 0 0.0001290216487758418 0.9930111939024756 0.9851758081976724
23 138 0.026269900647896405 0 6.8922121857742215e-06 0.9977663409991552 0.9956756197594216
24 144 0.02263348797561582 0 4.247134096348184e-05 1.000586688257951 1.0018227749374848
25 150 0.016877849875655434 0 6.823907621160935e-05 1.0068210339514765 1.0141545619171937
26 156 0.015574345230036384 0 4.784273796689685e-06 1.0003271459777796 1.0004381294883062
27 162 0.012839499366723003 0 1.8597707049250159e-06 0.9989510791280509 0.997816107145192
28 168 0.010726462177545594 0 3.4112382607868613e-06 1.0018348510399318 1.0036941779794215
29 174 0.007724782081691057 0 4.679747156908491e-07 1.0006260054102725 1.001279987471217
30 180 0.005760864507123501 0 1.657092224141409e-06 1.0012850494003345 1.002564173700399
31 186 0.005133611265166141 0 1.1402350250710508e-06 1.0007389211738553 1.0014013020029728
32 192 0.005148067502016408 0 3.8351922305822893e-07 1.0004259460059908 1.000897027776927
33 198 0.005092349278536914 0 1.9717540043661082e-07 1.0002882898069483 1.0006104361445831
34 204 0.0042383790109233495 0 8.558642696104257e-09 1.0000140391851038 1.0000372227151495
35 210 0.0035969269586893214 0 5.9580548524157366e-08 1.0001792570008958 1.0003419788550167
36 216 0.0035448786580285557 0 5.955114136847024e-08 0.9997620083877977 0.9995186779231418
37 222 0.0026144447784995284 0 5.442303517661539e-08 1.0001606958493243 1.0003383290206107
38 228 0.0020046193308699777 0 1.1730421887521862e-08 0.9999976828088312 0.9999845373948698
39 234 0.0016468741760994083 0 1.3087488625917938e-08 1.0001141236783533 1.0002274649271818
40 240 0.0013674305292021955 0 1.1995647429551366e-09 1.0000079913911906 1.0000193528646555
41 246 0.0013281036694357705 0 2.172811211787103e-09 0.9999556240322822 0.9999126768648984
42 252 0.0009461044018739126 0 7.230243287822294e-10 1.0000268772811527 1.0000538350397323
43 258 0.0007633230852710996 0 8.083187509279399e-10 0.9999787086438489 0.9999555336048669
44 264 0.0005945946756034416 0 6.857568355863055e-10 1.0000108592098182 1.0000241014651652
45 270 0.00048062997653503285 0 2.724297596741736e-10 0.9999946025470193 0.9999907649220716
46 276 0.00040331375437047064 0 7.438528160260723e-11 0.9999955112507932 0.9999902860679882
47 282 0.00033194659645959977 0 1.7855640870916538e-10 0.9999873747349454 0.9999751873402772
48 288 0.0002660997750817089 0 6.065769448051622e-11 1.0000035800592917 1.0000064684604528
49 294 0.00023679742901023748 0 3.026429962054213e-11 1.000001630874751 1.0000037871524583
50 300 0.00016711040917951407 0 2.2622445062263456e-11 0.9999985514956825 0.9999966499561546
51 306 0.00012096059417555257 0 2.1487327364568562e-11 0.9999965944960105 0.9999928745219825
52 312 0.00010074883092725528 0 2.630520329516724e-15 0.9999999708433298 0.9999999459061497
53 318 8.338586420027073e-05 0 2.3375406088726645e-12 1.0000010390743939 1.0000021903044487
54 324 6.555338541832897e-05 0 2.1329682667901988e-13 1.0000004441410202 1.0000008756190701
55 330 5.1865415639584164e-05 0 2.421631242999831e-13 1.0000002509379713 1.000000459544781
56 336 4.628409582878023e-05 0 1.2609612984293286e-13 1.000000264290446 1.0000005522973465
57 342 3.616915753265898e-05 0 1.8246928492607702e-13 1.0000004235102928 1.000000841445537
58 348 3.791979188072046e-05 0 1.4753140625857943e-13 0.9999996558542857 0.9999992946513943
59 354 3.669924958639141e-05 0 2.4554647791719246e-13 0.9999995634196941 0.9999991033994179
60 360 3.474790441758295e-05 0 3.2591223608609024e-13 0.9999994315075987 0.9999988577918957
